ResponseId,zipcode,alloc_debt,alloc_spend,alloc_save,alloc_invest,Age,Risk_preference,score,presbias,absolmag,gainloss,loss_gain_1,loss_loss_1,loss_gain_2,loss_loss_2,loss_gain_3,loss_loss_3,gain_bias,loss_bias,loss_aversion_scores,total_avail,total_realistic,num_items,rescale_avail,rescale_realistic,agency,agency_pub_trans_avail,agency_pub_trans_realistic,agency_uber_avail,agency_uber_realistic,agency_delivery_avail,agency_delivery_realistic,agency_grocery_avail,agency_grocery_realistic,agency_pharma_avail,agency_pharma_realistic,agency_docs_avail,agency_docs_realistic,agency_online_avail,agency_online_realistic,agency_IP_safe_avail,agency_IP_safe_realistic,agency_remote_avail,agency_remote_realistic,regulated_agency,regulated_tdscores,regulated_loss,zipcode_5,ZCTA,MODZCTA,ZCTA_str,zip_code,Value,Count,modzcta_count,mod_idx,expectation_num,internet_num,financial_2020_num,financial_now_num,financial_change_num,credit_debt_num,age_num,gender_num,education_num,employment_num,race_num,destination,financials,alloc_debt_scaled,alloc_spend_scaled,alloc_save_scaled,alloc_invest_scaled,age_num_scaled,expectation_num_scaled,financial_2020_num_scaled,financial_now_num_scaled,financial_change_num_scaled,credit_debt_num_scaled,education_num_scaled,employment_num_scaled,financials_scaled
R_12QO0TFVEUOUOu9,11220 Sunset Park (Brooklyn),400,200,200,200,45,0,11,0,0,1,1,0,1,0,1,0,3,0,3,-2.0,-1.0,14,-2.2857142857142856,-1.1428571428571428,-3.4285714285714284,1,-1,-2,1,1,1,-1,-1,-1,-1,-1,-1,1,1,,,,,44.642857142857146,68.75,50.0,11220.0,11220,11220,11220,11220.0,11220 Sunset Park (Brooklyn),57.0,57.0,39,2.0,6.0,4.0,4.0,2.0,6.0,46.0,-1.0,4.0,6.0,1.0,11228 Bensonhurst - Bay Ridge (Brooklyn),10.0,40.0,20.0,20.0,20.0,35.82089552238806,25.0,60.0,60.0,25.0,100.0,50.0,100.0,50.0
R_1BPgLKjUa4i90Rd,11206 Williamsburg - Bushwick (Brooklyn),200,300,300,200,37,0,13,0,0,0,0,0,1,1,0,1,1,2,3,15.0,14.0,16,15.0,14.0,29.0,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2.0,2.0,,,95.3125,81.25,50.0,11206.0,11206,11206,11206,11206.0,11206 Williamsburg - Bushwick (Brooklyn),75.0,75.0,59,5.0,3.0,6.0,5.0,5.0,5.0,38.0,-1.0,5.0,6.0,3.0,11206 Williamsburg - Bushwick (Brooklyn),16.0,20.0,30.0,30.0,20.0,23.880597014925375,100.0,100.0,80.0,100.0,80.0,66.66666666666667,100.0,92.85714285714286
R_1BPtM7USZIKlSYF,10005 Lower Manhattan (Manhattan),400,120,180,300,35,0,16,0,0,0,1,1,0,0,1,1,2,2,4,15.0,15.0,18,13.333333333333334,13.333333333333334,26.666666666666668,1,1,2,2,2,1,1,2,2,1,1,2,2,2,2.0,2.0,2.0,2.0,91.66666666666667,100.0,66.66666666666667,10005.0,10005,10005,10005,10005.0,10005 Lower Manhattan (Manhattan),18.0,19.0,100,4.0,6.0,5.0,6.0,4.0,4.0,36.0,-1.0,7.0,6.0,2.0,10005 Lower Manhattan (Manhattan),15.0,40.0,12.0,18.0,30.0,20.895522388059703,75.0,80.0,100.0,75.0,60.0,100.0,100.0,85.71428571428571
R_1BPYAQuWZKHXzQD,10029 East Harlem (Manhattan),700,0,300,0,31,0,11,0,0,1,1,1,1,1,1,1,3,3,6,-3.0,-5.0,14,-3.4285714285714284,-5.714285714285714,-9.142857142857142,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,,,,,35.714285714285715,68.75,100.0,10029.0,10029,10029,10029,10029.0,10029 East Harlem (Manhattan),108.0,108.0,72,4.0,6.0,4.0,3.0,1.0,1.0,32.0,1.0,3.0,6.0,4.0,10003 Union Square - Lower East Side (Manhattan),8.0,70.0,0.0,30.0,0.0,14.925373134328359,75.0,60.0,40.0,0.0,0.0,33.333333333333336,100.0,35.714285714285715
R_1BXkm6dBi2Ngfgm,10029 East Harlem (Manhattan),1000,0,0,0,28,4,10,1,1,0,0,1,1,1,1,1,2,3,5,-1.0,-4.0,18,-0.8888888888888888,-3.5555555555555554,-4.444444444444445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,-2.0,-2.0,-2.0,43.05555555555556,62.5,83.33333333333333,10029.0,10029,10029,10029,10029.0,10029 East Harlem (Manhattan),108.0,108.0,72,4.0,6.0,1.0,1.0,1.0,1.0,29.0,-1.0,2.0,6.0,4.0,"I travel for my work (e.g., delivery, at-large repair, public transportation, etc.)",3.0,100.0,0.0,0.0,0.0,10.447761194029852,75.0,0.0,0.0,0.0,0.0,16.666666666666668,100.0,0.0
R_1BYtZhjRw1Xd2Ht,10020 Chelsea - Clinton (Manhattan),300,300,300,100,43,2,6,1,1,0,0,1,1,1,0,1,1,3,4,6.0,6.0,16,6.0,6.0,12.0,1,2,1,1,1,1,2,2,2,-1,1,2,0,-2,,,-2.0,1.0,68.75,37.5,66.66666666666667,10020.0,10020,10019,10020,10020.0,10020 Chelsea - Clinton (Manhattan),1.0,6.0,87,2.0,3.0,6.0,6.0,5.0,5.0,44.0,-1.0,3.0,6.0,3.0,10001 Chelsea - Clinton (Manhattan),17.0,30.0,30.0,30.0,10.0,32.83582089552239,25.0,100.0,100.0,100.0,80.0,33.333333333333336,100.0,100.0
R_1C3omrxbhxLdKRe,10002 Union Square - Lower East Side (Manhattan),200,200,300,300,46,3,11,0,0,1,0,1,0,1,0,1,0,3,3,15.0,14.0,16,15.0,14.0,29.0,2,1,2,1,2,2,2,2,1,2,2,2,2,2,,,2.0,2.0,95.3125,68.75,50.0,10002.0,10002,10002,10002,10002.0,10002 Union Square - Lower East Side (Manhattan),121.0,121.0,96,5.0,6.0,6.0,6.0,5.0,1.0,47.0,-1.0,7.0,6.0,3.0,10002 Union Square - Lower East Side (Manhattan),17.0,20.0,20.0,30.0,30.0,37.3134328358209,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0
R_1C9e5lY5wIB72xG,10005 Lower Manhattan (Manhattan),300,500,100,100,45,2,11,0,0,1,1,1,0,1,1,0,2,2,4,5.0,5.0,18,4.444444444444445,4.444444444444445,8.88888888888889,1,1,1,1,1,2,-2,1,1,-2,1,1,2,1,-1.0,-1.0,1.0,1.0,63.888888888888886,68.75,66.66666666666667,10005.0,10005,10005,10005,10005.0,10005 Lower Manhattan (Manhattan),18.0,19.0,100,4.0,3.0,4.0,5.0,4.0,6.0,46.0,-1.0,5.0,6.0,3.0,10025 Upper West Side (Manhattan),13.0,30.0,50.0,10.0,10.0,35.82089552238806,75.0,60.0,80.0,75.0,100.0,66.66666666666667,100.0,71.42857142857143
R_1CD5oJIEmrTpTYk,10003 Union Square - Lower East Side (Manhattan),380,150,250,220,34,1,14,0,1,1,1,0,0,0,1,1,2,1,3,7.0,6.0,16,7.0,6.0,13.0,1,1,-1,-2,2,1,1,1,1,1,1,1,1,2,,,1.0,1.0,70.3125,87.5,50.0,10003.0,10003,10003,10003,10003.0,10003 Union Square - Lower East Side (Manhattan),14.0,14.0,97,3.0,5.0,3.0,5.0,3.0,2.0,35.0,1.0,4.0,6.0,3.0,10002 Union Square - Lower East Side (Manhattan),11.0,38.0,15.0,25.0,22.0,19.402985074626866,50.0,40.0,80.0,50.0,20.0,50.0,100.0,57.142857142857146
R_1Cd68lDfEhOQQI9,11101 Long Island City - Astoria (Queens),400,250,200,150,35,0,5,0,0,0,1,0,0,1,0,0,1,1,2,13.0,-6.0,16,13.0,-6.0,7.0,2,2,2,-2,2,-2,1,1,1,1,1,-2,2,-2,,,2.0,-2.0,60.9375,31.25,33.333333333333336,11101.0,11101,11101,11101,11101.0,11101 Long Island City - Astoria (Queens),33.0,33.0,106,5.0,6.0,1.0,2.0,1.0,2.0,36.0,-1.0,2.0,4.0,5.0,10278 Lower Manhattan (Manhattan),4.0,40.0,25.0,20.0,15.0,20.895522388059703,100.0,0.0,20.0,0.0,20.0,16.666666666666668,66.66666666666667,7.142857142857143
R_1Cd9YU1Rbz4rMA4,11433 Jamaica (Queens),0,500,500,0,53,1,11,0,0,1,1,0,0,0,1,0,2,0,2,4.0,7.0,16,4.0,7.0,11.0,2,1,-2,1,1,1,1,1,1,2,1,2,-1,-2,1.0,1.0,,,67.1875,68.75,33.333333333333336,11433.0,11433,11433,11433,11433.0,11433 Jamaica (Queens),38.0,38.0,148,3.0,3.0,5.0,5.0,3.0,5.0,54.0,-1.0,2.0,6.0,2.0,11104 Long Island City - Astoria (Queens),13.0,0.0,50.0,50.0,0.0,47.76119402985075,50.0,80.0,80.0,50.0,80.0,16.666666666666668,100.0,71.42857142857143
R_1CdpUkNDE2g6PIY,10002 Union Square - Lower East Side (Manhattan),400,100,100,400,21,1,11,0,0,0,0,0,0,0,0,0,0,0,0,14.0,7.0,14,16.0,8.0,24.0,2,1,2,1,2,1,2,1,2,1,2,1,2,1,,,,,87.5,68.75,0.0,10002.0,10002,10002,10002,10002.0,10002 Union Square - Lower East Side (Manhattan),121.0,121.0,96,5.0,6.0,2.0,3.0,5.0,1.0,22.0,1.0,5.0,6.0,3.0,10002 Union Square - Lower East Side (Manhattan),10.0,40.0,10.0,10.0,40.0,0.0,100.0,20.0,40.0,100.0,0.0,66.66666666666667,100.0,50.0
R_1CEzZwRf50eQTmE,11206 Williamsburg - Bushwick (Brooklyn),300,200,300,200,53,3,5,0,0,0,1,0,0,1,1,0,2,1,3,7.0,7.0,18,6.222222222222222,6.222222222222222,12.444444444444445,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1.0,1.0,1.0,1.0,69.44444444444444,31.25,50.0,11206.0,11206,11206,11206,11206.0,11206 Williamsburg - Bushwick (Brooklyn),75.0,75.0,59,5.0,2.0,4.0,4.0,4.0,4.0,54.0,1.0,4.0,6.0,3.0,11206 Williamsburg - Bushwick (Brooklyn),12.0,30.0,20.0,30.0,20.0,47.76119402985075,100.0,60.0,60.0,75.0,60.0,50.0,100.0,64.28571428571429
R_1CfKar8vbSpmxBz,11375 Ridgewood - Forest Hills (Queens),500,200,300,0,56,0,11,0,0,1,1,0,0,0,1,1,2,1,3,-11.0,-10.0,18,-9.777777777777779,-8.88888888888889,-18.666666666666668,0,-2,-2,0,-2,-1,-2,-1,0,-2,-2,-1,-1,-2,-1.0,1.0,-1.0,-2.0,20.833333333333332,68.75,50.0,11375.0,11375,11375,11375,11375.0,11375 Ridgewood - Forest Hills (Queens),40.0,40.0,131,3.0,2.0,3.0,4.0,2.0,2.0,57.0,-1.0,2.0,6.0,4.0,11375 Ridgewood - Forest Hills (Queens),9.0,50.0,20.0,30.0,0.0,52.23880597014925,50.0,40.0,60.0,25.0,20.0,16.666666666666668,100.0,42.857142857142854
R_1CKH5f68F3tgS7i,10304 Stapleton - St. George (Staten Island),800,200,0,0,34,0,14,0,0,1,1,1,0,1,1,1,2,3,5,4.0,6.0,16,4.0,6.0,10.0,1,1,-1,1,-1,1,1,1,1,1,1,-1,1,1,1.0,1.0,,,65.625,87.5,83.33333333333333,10304.0,10304,10304,10304,10304.0,10304 Stapleton - St. George (Staten Island),33.0,33.0,169,5.0,6.0,1.0,1.0,1.0,5.0,35.0,1.0,1.0,5.0,2.0,10304 Stapleton - St. George (Staten Island),3.0,80.0,20.0,0.0,0.0,19.402985074626866,100.0,0.0,0.0,0.0,80.0,0.0,83.33333333333333,0.0
R_1CqB0sQgy5Ti7lR,10304 Stapleton - St. George (Staten Island),200,300,300,200,23,0,11,0,0,1,1,0,1,0,1,0,3,0,3,14.0,12.0,16,14.0,12.0,26.0,2,2,2,1,2,2,1,2,2,1,2,1,1,2,2.0,1.0,,,90.625,68.75,50.0,10304.0,10304,10304,10304,10304.0,10304 Stapleton - St. George (Staten Island),33.0,33.0,169,5.0,3.0,4.0,5.0,5.0,4.0,24.0,1.0,4.0,4.0,3.0,10304 Stapleton - St. George (Staten Island),14.0,20.0,30.0,30.0,20.0,2.985074626865672,100.0,60.0,80.0,100.0,60.0,50.0,66.66666666666667,78.57142857142857
R_1cS41pRd6grUz0u,10473 Pelham - Throgs Neck (Bronx),0,0,1000,0,70,0,9,0,0,0,1,0,1,0,1,1,3,1,4,12.0,12.0,14,13.714285714285714,13.714285714285714,27.428571428571427,2,2,1,1,1,1,2,2,2,2,2,2,2,2,,,,,92.85714285714286,56.25,66.66666666666667,10473.0,10473,10473,10473,10473.0,10473 Pelham - Throgs Neck (Bronx),66.0,66.0,14,4.0,6.0,6.0,6.0,3.0,6.0,71.0,-1.0,4.0,3.0,3.0,,15.0,0.0,0.0,100.0,0.0,73.13432835820896,75.0,100.0,100.0,50.0,100.0,50.0,50.0,85.71428571428571
R_1cVbpfX4YklHFTb,10011 Chelsea - Clinton (Manhattan),250,250,250,250,45,4,5,0,0,0,1,0,1,0,1,0,3,0,3,15.0,11.0,16,15.0,11.0,26.0,2,2,1,1,2,1,2,2,2,1,2,1,2,2,,,2.0,1.0,90.625,31.25,50.0,10011.0,10011,10011,10011,10011.0,10011 Chelsea - Clinton (Manhattan),6.0,6.0,85,5.0,3.0,5.0,5.0,5.0,6.0,46.0,-1.0,5.0,6.0,3.0,10001 Chelsea - Clinton (Manhattan),15.0,25.0,25.0,25.0,25.0,35.82089552238806,100.0,80.0,80.0,100.0,100.0,66.66666666666667,100.0,85.71428571428571
R_1CvfcVRjnqbfxuL,10029 East Harlem (Manhattan),700,100,100,100,53,4,8,0,0,0,1,0,1,0,1,0,3,0,3,11.0,6.0,16,11.0,6.0,17.0,2,1,1,-1,1,-2,1,2,1,1,1,1,2,2,,,2.0,2.0,76.5625,50.0,50.0,10029.0,10029,10029,10029,10029.0,10029 East Harlem (Manhattan),108.0,108.0,72,3.0,6.0,5.0,6.0,3.0,6.0,54.0,1.0,5.0,6.0,4.0,10013 Greenwich Village - SoHo (Manhattan),14.0,70.0,10.0,10.0,10.0,47.76119402985075,50.0,80.0,100.0,50.0,100.0,66.66666666666667,100.0,78.57142857142857
R_1CwQI9YjRM4zFAF,10002 Union Square - Lower East Side (Manhattan),600,100,250,50,25,3,13,0,0,0,0,1,0,1,1,0,1,2,3,8.0,-3.0,14,9.142857142857142,-3.4285714285714284,5.7142857142857135,1,1,1,-1,2,-1,1,1,1,-1,1,-1,1,-1,,,,,58.92857142857143,81.25,50.0,10002.0,10002,10002,10002,10002.0,10002 Union Square - Lower East Side (Manhattan),121.0,121.0,96,3.0,6.0,4.0,4.0,3.0,2.0,26.0,1.0,4.0,4.0,4.0,10002 Union Square - Lower East Side (Manhattan),11.0,60.0,10.0,25.0,5.0,5.970149253731344,50.0,60.0,60.0,50.0,20.0,50.0,66.66666666666667,57.142857142857146
R_1CxBDASJcMx0fWB,10029 East Harlem (Manhattan),300,100,600,0,45,0,11,1,1,1,1,1,0,1,1,1,2,3,5,5.0,6.0,14,5.714285714285714,6.857142857142857,12.571428571428571,0,1,0,0,1,1,1,1,1,1,1,1,1,1,,,,,69.64285714285714,68.75,83.33333333333333,10029.0,10029,10029,10029,10029.0,10029 East Harlem (Manhattan),108.0,108.0,72,2.0,6.0,4.0,4.0,2.0,5.0,46.0,1.0,2.0,2.0,4.0,,10.0,30.0,10.0,60.0,0.0,35.82089552238806,25.0,60.0,60.0,25.0,80.0,16.666666666666668,33.333333333333336,50.0
R_1Cyx0VawqRlyAR4,10002 Union Square - Lower East Side (Manhattan),300,200,150,350,36,0,11,0,0,1,1,1,0,0,0,0,1,1,2,8.0,8.0,16,8.0,8.0,16.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,,,75.0,68.75,33.333333333333336,10002.0,10002,10002,10002,10002.0,10002 Union Square - Lower East Side (Manhattan),121.0,121.0,96,5.0,6.0,6.0,6.0,5.0,5.0,37.0,1.0,7.0,6.0,3.0,10002 Union Square - Lower East Side (Manhattan),17.0,30.0,20.0,15.0,35.0,22.388059701492537,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0
R_1d4x8Dyify3EQX8,11228 Bensonhurst - Bay Ridge (Brooklyn),1000,0,0,0,34,0,10,0,1,1,1,0,0,1,1,1,2,2,4,0.0,0.0,16,0.0,0.0,0.0,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,-2.0,-2.0,,,50.0,62.5,66.66666666666667,11228.0,11228,11228,11228,11228.0,11228 Bensonhurst - Bay Ridge (Brooklyn),2.0,2.0,54,4.0,3.0,3.0,4.0,1.0,1.0,35.0,-1.0,4.0,5.0,4.0,11217 Downtown - Heights - Slope (Brooklyn),8.0,100.0,0.0,0.0,0.0,19.402985074626866,75.0,40.0,60.0,0.0,0.0,50.0,83.33333333333333,35.714285714285715
R_1DAUiTWRzy7PCy7,10467 Fordham - Bronx Pk (Bronx),250,250,250,250,56,0,10,1,0,1,1,0,1,0,1,0,3,0,3,11.0,9.0,14,12.571428571428571,10.285714285714286,22.857142857142858,1,1,1,1,1,-1,2,2,2,2,2,2,2,2,,,,,85.71428571428572,62.5,50.0,10467.0,10467,10467,10467,10467.0,10467 Fordham - Bronx Pk (Bronx),5.0,5.0,6,5.0,6.0,5.0,5.0,3.0,6.0,57.0,-1.0,2.0,1.0,4.0,,13.0,25.0,25.0,25.0,25.0,52.23880597014925,100.0,80.0,80.0,50.0,100.0,16.666666666666668,16.666666666666668,71.42857142857143
R_1dbLkeHpgWF1zAY,11226 East Flatbush - Flatbush (Brooklyn),200,400,300,100,25,0,13,0,1,1,1,1,0,1,0,0,1,2,3,3.0,-2.0,16,3.0,-2.0,1.0,1,1,0,-1,1,1,-2,-1,-1,1,1,-2,1,-2,2.0,1.0,,,51.5625,81.25,50.0,11226.0,11226,11226,11226,11226.0,11226 East Flatbush - Flatbush (Brooklyn),92.0,92.0,48,2.0,2.0,1.0,6.0,2.0,4.0,26.0,1.0,4.0,0.0,2.0,11210 East Flatbush - Flatbush (Brooklyn),9.0,20.0,40.0,30.0,10.0,5.970149253731344,25.0,0.0,100.0,25.0,60.0,50.0,0.0,42.857142857142854
R_1DCMdeGo0127i06,11218 Borough Park (Brooklyn),250,250,250,250,24,4,10,0,1,1,1,0,1,0,1,0,3,0,3,-11.0,-4.0,16,-11.0,-4.0,-15.0,-1,-2,1,1,-2,-1,-2,-1,-2,-2,-2,1,-1,-2,,,-2.0,2.0,26.5625,62.5,50.0,11218.0,11218,11218,11218,11218.0,11218 Borough Park (Brooklyn),2.0,2.0,42,4.0,2.0,3.0,2.0,4.0,1.0,25.0,1.0,3.0,5.0,1.0,11218 Borough Park (Brooklyn),9.0,25.0,25.0,25.0,25.0,4.477611940298507,75.0,40.0,20.0,75.0,0.0,33.333333333333336,83.33333333333333,42.857142857142854
R_1ddb3dr1AjbHpzj,11220 Sunset Park (Brooklyn),500,500,0,0,65,0,7,0,0,0,1,1,1,0,1,1,3,2,5,7.0,6.0,14,8.0,6.857142857142857,14.857142857142858,1,1,1,0,0,0,1,1,1,1,1,1,2,2,,,,,73.21428571428572,43.75,83.33333333333333,11220.0,11220,11220,11220,11220.0,11220 Sunset Park (Brooklyn),57.0,57.0,39,3.0,2.0,4.0,5.0,3.0,6.0,66.0,-1.0,5.0,1.0,1.0,,12.0,50.0,50.0,0.0,0.0,65.67164179104478,50.0,60.0,80.0,50.0,100.0,66.66666666666667,16.666666666666668,64.28571428571429
R_1dGjlDSJv2i8j7U,10025 Upper West Side (Manhattan),500,0,500,0,30,0,8,0,1,0,1,0,0,0,1,0,2,0,2,5.0,-2.0,14,5.714285714285714,-2.2857142857142856,3.428571428571429,1,-2,0,0,1,-1,1,1,0,0,1,-1,1,1,,,,,55.35714285714286,50.0,33.333333333333336,10025.0,10025,10025,10025,10025.0,10025 Upper West Side (Manhattan),134.0,134.0,76,5.0,6.0,4.0,2.0,4.0,3.0,31.0,1.0,2.0,1.0,2.0,,10.0,50.0,0.0,50.0,0.0,13.432835820895523,100.0,60.0,20.0,75.0,40.0,16.666666666666668,16.666666666666668,50.0
R_1dGOWcS0BkRBILA,11101 Long Island City - Astoria (Queens),500,100,300,100,35,0,3,0,0,0,1,0,1,0,1,0,3,0,3,-3.0,-3.0,16,-3.0,-3.0,-6.0,-1,-2,-1,0,-1,-2,-1,-2,-2,-2,1,2,1,2,,,1.0,1.0,40.625,18.75,50.0,11101.0,11101,11101,11101,11101.0,11101 Long Island City - Astoria (Queens),33.0,33.0,106,4.0,6.0,4.0,5.0,3.0,4.0,36.0,-1.0,4.0,5.0,3.0,11210 East Flatbush - Flatbush (Brooklyn),12.0,50.0,10.0,30.0,10.0,20.895522388059703,75.0,60.0,80.0,50.0,60.0,50.0,83.33333333333333,64.28571428571429
R_1dgVjB6qprc7Sy6,10002 Union Square - Lower East Side (Manhattan),300,200,150,350,35,1,12,0,1,1,0,1,1,1,1,1,2,3,5,12.0,14.0,16,12.0,14.0,26.0,2,2,2,2,1,2,1,1,2,2,1,2,1,1,,,2.0,2.0,90.625,75.0,83.33333333333333,10002.0,10002,10002,10002,10002.0,10002 Union Square - Lower East Side (Manhattan),121.0,121.0,96,5.0,6.0,1.0,6.0,5.0,1.0,36.0,-1.0,7.0,6.0,3.0,10002 Union Square - Lower East Side (Manhattan),12.0,30.0,20.0,15.0,35.0,20.895522388059703,100.0,0.0,100.0,100.0,0.0,100.0,100.0,64.28571428571429
R_1dH0COwvLHWHB3J,11234 Canarsie - Flatlands (Brooklyn),600,400,0,0,41,3,12,0,0,0,1,1,1,1,1,0,3,2,5,-6.0,-6.0,18,-5.333333333333333,-5.333333333333333,-10.666666666666666,-1,-1,1,1,1,1,-2,-2,-2,-2,-2,-2,1,1,-1.0,-1.0,-1.0,-1.0,33.333333333333336,75.0,83.33333333333333,11234.0,11234,11234,11234,11234.0,11234 Canarsie - Flatlands (Brooklyn),99.0,99.0,49,3.0,6.0,5.0,4.0,4.0,2.0,42.0,-1.0,4.0,6.0,3.0,11234 Canarsie - Flatlands (Brooklyn),13.0,60.0,40.0,0.0,0.0,29.850746268656717,50.0,80.0,60.0,75.0,20.0,50.0,100.0,71.42857142857143
R_1DLHMi2dgq4zS08,11226 East Flatbush - Flatbush (Brooklyn),100,100,400,400,24,4,6,1,0,1,1,1,1,1,1,1,3,3,6,11.0,3.0,16,11.0,3.0,14.0,2,1,1,-2,2,-1,1,1,2,2,-1,-1,2,1,,,2.0,2.0,71.875,37.5,100.0,11226.0,11226,11226,11226,11226.0,11226 East Flatbush - Flatbush (Brooklyn),92.0,92.0,48,4.0,6.0,1.0,4.0,1.0,2.0,25.0,1.0,2.0,5.0,0.0,11226 East Flatbush - Flatbush (Brooklyn),6.0,10.0,10.0,40.0,40.0,4.477611940298507,75.0,0.0,60.0,0.0,20.0,16.666666666666668,83.33333333333333,21.428571428571427
R_1dmCxdgd10xAX7z,10463 Kingsbridge - Riverdale (Bronx),200,500,0,300,28,0,11,0,0,1,1,1,1,1,1,1,3,3,6,1.0,1.0,14,1.1428571428571428,1.1428571428571428,2.2857142857142856,1,1,0,0,-1,-1,1,1,0,0,0,0,0,0,,,,,53.57142857142857,68.75,100.0,10463.0,10463,10463,10463,10463.0,10463 Kingsbridge - Riverdale (Bronx),2.0,2.0,0,4.0,6.0,5.0,5.0,4.0,5.0,29.0,-1.0,2.0,1.0,2.0,,14.0,20.0,50.0,0.0,30.0,10.447761194029852,75.0,80.0,80.0,75.0,80.0,16.666666666666668,16.666666666666668,78.57142857142857
R_1dmdyllWi4xP1h9,10001 Chelsea - Clinton (Manhattan),200,200,200,400,29,3,10,1,1,0,1,0,1,0,1,0,3,0,3,1.0,1.0,16,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.0,1.0,53.125,62.5,50.0,10001.0,10001,10001,10001,10001.0,10001 Chelsea - Clinton (Manhattan),22.0,22.0,84,3.0,4.0,1.0,5.0,4.0,2.0,30.0,-1.0,5.0,4.0,4.0,10001 Chelsea - Clinton (Manhattan),10.0,20.0,20.0,20.0,40.0,11.940298507462687,50.0,0.0,80.0,75.0,20.0,66.66666666666667,66.66666666666667,50.0
R_1dN5rFsGgaSYNnd,10001 Chelsea - Clinton (Manhattan),100,200,200,500,45,0,7,0,0,0,1,1,1,0,1,1,3,2,5,6.0,3.0,16,6.0,3.0,9.0,2,1,2,-2,-1,-1,-1,1,-2,-2,2,2,2,2,2.0,2.0,,,64.0625,43.75,83.33333333333333,10001.0,10001,10001,10001,10001.0,10001 Chelsea - Clinton (Manhattan),22.0,22.0,84,5.0,5.0,4.0,5.0,5.0,6.0,46.0,-1.0,5.0,4.0,3.0,10001 Chelsea - Clinton (Manhattan),14.0,10.0,20.0,20.0,50.0,35.82089552238806,100.0,60.0,80.0,100.0,100.0,66.66666666666667,66.66666666666667,78.57142857142857
R_1DNm2CPcNgThneS,11206 Williamsburg - Bushwick (Brooklyn),300,400,0,300,23,3,10,1,1,0,0,1,0,1,1,1,1,3,4,7.0,7.0,16,7.0,7.0,14.0,1,1,2,2,0,0,1,1,0,0,-1,-1,2,2,,,2.0,2.0,71.875,62.5,66.66666666666667,11206.0,11206,11206,11206,11206.0,11206 Williamsburg - Bushwick (Brooklyn),75.0,75.0,59,5.0,6.0,4.0,4.0,3.0,2.0,24.0,-1.0,4.0,2.0,5.0,,11.0,30.0,40.0,0.0,30.0,2.985074626865672,100.0,60.0,60.0,50.0,20.0,50.0,33.333333333333336,57.142857142857146
R_1DouVpgZJ9NLHps,11209 Bensonhurst - Bay Ridge (Brooklyn),500,200,200,100,49,0,11,0,0,1,0,1,0,0,1,1,1,2,3,6.0,6.0,16,6.0,6.0,12.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,-1.0,,,68.75,68.75,50.0,11209.0,11209,11209,11209,11209.0,11209 Bensonhurst - Bay Ridge (Brooklyn),6.0,6.0,52,3.0,3.0,3.0,2.0,3.0,2.0,50.0,-1.0,2.0,6.0,3.0,11231 Downtown - Heights - Slope (Brooklyn),8.0,50.0,20.0,20.0,10.0,41.791044776119406,50.0,40.0,20.0,50.0,20.0,16.666666666666668,100.0,35.714285714285715
R_1DqC3dT0WG3FDjA,10025 Upper West Side (Manhattan),750,100,150,0,30,0,10,0,1,1,1,1,0,1,1,0,2,2,4,5.0,5.0,16,5.0,5.0,10.0,1,1,1,1,1,1,1,1,-1,-1,-1,-1,2,2,,,1.0,1.0,65.625,62.5,66.66666666666667,10025.0,10025,10025,10025,10025.0,10025 Upper West Side (Manhattan),134.0,134.0,76,3.0,6.0,6.0,2.0,5.0,1.0,31.0,-1.0,2.0,6.0,4.0,10025 Upper West Side (Manhattan),13.0,75.0,10.0,15.0,0.0,13.432835820895523,50.0,100.0,20.0,100.0,0.0,16.666666666666668,100.0,71.42857142857143
R_1DS7lGBEaPw4LSc,10453 Crotona -Tremont (Bronx),500,100,250,150,43,0,15,0,1,0,0,1,1,0,0,1,1,2,3,8.0,8.0,16,8.0,8.0,16.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,,,75.0,93.75,50.0,10453.0,10453,10453,10453,10453.0,10453 Crotona -Tremont (Bronx),73.0,73.0,15,3.0,6.0,4.0,1.0,1.0,1.0,44.0,-1.0,3.0,0.0,4.0,10453 Crotona -Tremont (Bronx),6.0,50.0,10.0,25.0,15.0,32.83582089552239,50.0,60.0,0.0,0.0,0.0,33.333333333333336,0.0,21.428571428571427
