"","variable","x_original","fit","upper","lower"
"375...375","week",40,-0.0093764692987064,0.0107365512073397,-0.0294894898047525
"376...376","week",41,-0.010023159990732,0.0114769897438506,-0.0315233097253146
"377...377","week",42,-0.0106698525698439,0.0122174334540531,-0.0335571385937409
"378...378","week",43,-0.0113165461548174,0.0129578829656822,-0.0355909752753171
"379...379","week",44,-0.0119632399391796,0.0136983387732222,-0.0376248186515814
"380...380","week",45,-0.0126099333115539,0.0144388012381624,-0.0396586678612701
"381...381","week",46,-0.0132566259360077,0.0151792706005272,-0.0416925224725426
"382...382","week",47,-0.0139033177697595,0.0159197468773552,-0.0437263824168742
"383...383","week",48,-0.0145500090078099,0.0166602296863749,-0.0457602477019946
"384...384","week",49,-0.0151966999580794,0.017400718203272,-0.0477941181194308
"385...385","week",2,0.0151959416538939,0.0477930781789608,-0.0174011948711729
"386...386","week",3,0.0145493366046254,0.0457593211732521,-0.0166606479640013
"387...387","week",4,0.0139027312711516,0.0437255692433336,-0.0159201067010304
"388...388","week",5,0.0132561252490593,0.04169182242378,-0.0151795719256614
"389...389","week",6,0.0126095180579448,0.0396580803420862,-0.0144390442261967
"390...390","week",7,0.0119629092131035,0.037624342475131,-0.0136985240489241
"391...391","week",8,0.0113162982753442,0.0355906084391077,-0.0129580118884194
"392...392","week",9,0.0106696848771456,0.033556878098808,-0.0122175083445169
"393...393","week",10,0.0100230687288647,0.0315231514731414,-0.0114770140154121
"394...394","week",11,0.00937644961297314,0.0294894285940995,-0.0107365293681533
"395...395","week",12,0.00872982737586705,0.0274557094842041,-0.00999605473247
"396...396","week",13,0.00808320192515756,0.0254219942690967,-0.00925559041878155
"397...397","week",14,0.00743657323608432,0.0233882833048276,-0.008515136832659
"398...398","week",15,0.00678994136527171,0.0213545772161569,-0.00777469448561348
"399...399","week",16,0.0061433064653415,0.0193208768882059,-0.00703426395752288
"400...400","week",17,0.0054966687915647,0.0172871835743077,-0.0062938459911783
"401...401","week",18,0.0048500286926768,0.0152534992699533,-0.0055534418845997
"402...402","week",19,0.00420338658201749,0.0132198274349303,-0.00481305427089528
"403...403","week",20,0.00355674289107141,0.0111861742758552,-0.0040726884937124
"404...404","week",21,0.00291009801338744,0.00915255153292218,-0.0033323555061473
"405...405","week",22,0.00226345225077364,0.00711898421442044,-0.00259207971287317
"406...406","week",23,0.00161680577419077,0.0050855375022006,-0.00185192595381907
"407...407","week",24,0.000970158608526491,0.0030524517054539,-0.00111213448840092
"408...408","week",25,0.000323510644244442,0.00102188429637534,-0.000374863007886455
"409...409","week",26,-0.000323138328428027,0.00037503905974865,-0.0010213157166047
"410...410","week",27,-0.000969788573334389,0.00111231006028164,-0.00305188720695041
"411...411","week",28,-0.00161644036392471,0.00185210274292477,-0.0050849834707742
"412...412","week",29,-0.00226309395307693,0.00259225814922692,-0.00711844605538079
"413...413","week",30,-0.00290974956465779,0.00333253557119819,-0.00915203470051377
"414...414","week",31,-0.00355640740657644,0.004072869587445,-0.0111856844005979
"415...415","week",32,-0.00420306769716425,0.00481323503573284,-0.0132193704300613
"416...416","week",33,-0.00484973069112633,0.00555362004566145,-0.0152530814279141
"417...417","week",34,-0.00549639669001378,0.00629401825118672,-0.0172868116312143
"418...418","week",35,-0.00614306602589323,0.00703442597965955,-0.019320558031446
"419...419","week",36,-0.00678973901484986,0.00777484098684339,-0.0213543190165431
"420...420","week",37,-0.00743641588699331,0.00851526179290353,-0.0233880935668901
"421...421","week",38,-0.00808309670879357,0.00925568739076121,-0.0254218808083484
"422...422","week",39,-0.00872978131895925,0.00999611721731065,-0.0274556798552292
"423...423","week",40,-0.0093764692987064,0.0107365512073397,-0.0294894898047525
"424...424","week",41,-0.010023159990732,0.0114769897438506,-0.0315233097253146
"425...425","week",42,-0.0106698525698439,0.0122174334540531,-0.0335571385937409
"426...426","week",43,-0.0113165461548174,0.0129578829656822,-0.0355909752753171
"427...427","week",44,-0.0119632399391796,0.0136983387732222,-0.0376248186515814
"428...428","week",45,-0.0126099333115539,0.0144388012381624,-0.0396586678612701
"429...429","week",46,-0.0132566259360077,0.0151792706005272,-0.0416925224725426
"430...430","week",47,-0.0139033177697595,0.0159197468773552,-0.0437263824168742
"431...431","week",48,-0.0145500090078099,0.0166602296863749,-0.0457602477019946
"432...432","week",49,-0.0151966999580794,0.017400718203272,-0.0477941181194308
"433...433","week",2,0.0151959416538939,0.0477930781789608,-0.0174011948711729
"434...434","week",3,0.0145493366046254,0.0457593211732521,-0.0166606479640013
"435...435","week",4,0.0139027312711516,0.0437255692433336,-0.0159201067010304
"436...436","week",5,0.0132561252490593,0.04169182242378,-0.0151795719256614
"437...437","week",6,0.0126095180579448,0.0396580803420862,-0.0144390442261967
"438...438","week",7,0.0119629092131035,0.037624342475131,-0.0136985240489241
"439...439","week",8,0.0113162982753442,0.0355906084391077,-0.0129580118884194
"440...440","week",9,0.0106696848771456,0.033556878098808,-0.0122175083445169
"441...441","week",10,0.0100230687288647,0.0315231514731414,-0.0114770140154121
"442...442","week",11,0.00937644961297314,0.0294894285940995,-0.0107365293681533
"443...443","week",12,0.00872982737586705,0.0274557094842041,-0.00999605473247
"444...444","week",13,0.00808320192515756,0.0254219942690967,-0.00925559041878155
"445...445","week",14,0.00743657323608432,0.0233882833048276,-0.008515136832659
"446...446","week",15,0.00678994136527171,0.0213545772161569,-0.00777469448561348
"447...447","week",16,0.0061433064653415,0.0193208768882059,-0.00703426395752288
"448...448","week",17,0.0054966687915647,0.0172871835743077,-0.0062938459911783
"449...449","week",18,0.0048500286926768,0.0152534992699533,-0.0055534418845997
"450...450","week",19,0.00420338658201749,0.0132198274349303,-0.00481305427089528
"451...451","week",20,0.00355674289107141,0.0111861742758552,-0.0040726884937124
"452...452","week",21,0.00291009801338744,0.00915255153292218,-0.0033323555061473
"453...453","week",22,0.00226345225077364,0.00711898421442044,-0.00259207971287317
"454...454","week",23,0.00161680577419077,0.0050855375022006,-0.00185192595381907
"455...455","week",24,0.000970158608526491,0.0030524517054539,-0.00111213448840092
"456...456","week",25,0.000323510644244442,0.00102188429637534,-0.000374863007886455
"457...457","week",26,-0.000323138328428027,0.00037503905974865,-0.0010213157166047
"458...458","week",27,-0.000969788573334389,0.00111231006028164,-0.00305188720695041
"459...459","week",28,-0.00161644036392471,0.00185210274292477,-0.0050849834707742
"460...460","week",29,-0.00226309395307693,0.00259225814922692,-0.00711844605538079
"461...461","week",30,-0.00290974956465779,0.00333253557119819,-0.00915203470051377
"462...462","week",31,-0.00355640740657644,0.004072869587445,-0.0111856844005979
"463...463","week",32,-0.00420306769716425,0.00481323503573284,-0.0132193704300613
"464...464","week",33,-0.00484973069112633,0.00555362004566145,-0.0152530814279141
"465...465","week",34,-0.00549639669001378,0.00629401825118672,-0.0172868116312143
"466...466","week",35,-0.00614306602589323,0.00703442597965955,-0.019320558031446
"467...467","week",36,-0.00678973901484986,0.00777484098684339,-0.0213543190165431
"468...468","week",37,-0.00743641588699331,0.00851526179290353,-0.0233880935668901
"469...469","week",38,-0.00808309670879357,0.00925568739076121,-0.0254218808083484
"470...470","week",39,-0.00872978131895925,0.00999611721731065,-0.0274556798552292
"471...471","week",40,-0.0093764692987064,0.0107365512073397,-0.0294894898047525
"472...472","week",41,-0.010023159990732,0.0114769897438506,-0.0315233097253146
"473...473","week",42,-0.0106698525698439,0.0122174334540531,-0.0335571385937409
"474...474","week",43,-0.0113165461548174,0.0129578829656822,-0.0355909752753171
"475...475","week",44,-0.0119632399391796,0.0136983387732222,-0.0376248186515814
"476...476","week",45,-0.0126099333115539,0.0144388012381624,-0.0396586678612701
"477...477","week",46,-0.0132566259360077,0.0151792706005272,-0.0416925224725426
"478...478","week",47,-0.0139033177697595,0.0159197468773552,-0.0437263824168742
"479...479","week",48,-0.0145500090078099,0.0166602296863749,-0.0457602477019946
"480...480","week",49,-0.0151966999580794,0.017400718203272,-0.0477941181194308
"481...481","week",2,0.0151959416538939,0.0477930781789608,-0.0174011948711729
"482...482","week",3,0.0145493366046254,0.0457593211732521,-0.0166606479640013
"483...483","week",4,0.0139027312711516,0.0437255692433336,-0.0159201067010304
"484...484","week",5,0.0132561252490593,0.04169182242378,-0.0151795719256614
"485...485","week",6,0.0126095180579448,0.0396580803420862,-0.0144390442261967
"486...486","week",7,0.0119629092131035,0.037624342475131,-0.0136985240489241
"487...487","week",8,0.0113162982753442,0.0355906084391077,-0.0129580118884194
"488...488","week",9,0.0106696848771456,0.033556878098808,-0.0122175083445169
"489...489","week",10,0.0100230687288647,0.0315231514731414,-0.0114770140154121
"490...490","week",11,0.00937644961297314,0.0294894285940995,-0.0107365293681533
"491...491","week",12,0.00872982737586705,0.0274557094842041,-0.00999605473247
"492...492","week",13,0.00808320192515756,0.0254219942690967,-0.00925559041878155
"493...493","week",14,0.00743657323608432,0.0233882833048276,-0.008515136832659
"494...494","week",15,0.00678994136527171,0.0213545772161569,-0.00777469448561348
"495...495","week",16,0.0061433064653415,0.0193208768882059,-0.00703426395752288
"496...496","week",17,0.0054966687915647,0.0172871835743077,-0.0062938459911783
"497...497","week",18,0.0048500286926768,0.0152534992699533,-0.0055534418845997
"498...498","week",19,0.00420338658201749,0.0132198274349303,-0.00481305427089528
"499...499","week",20,0.00355674289107141,0.0111861742758552,-0.0040726884937124
"500...500","week",21,0.00291009801338744,0.00915255153292218,-0.0033323555061473
"501...501","week",22,0.00226345225077364,0.00711898421442044,-0.00259207971287317
"502...502","week",23,0.00161680577419077,0.0050855375022006,-0.00185192595381907
"503...503","week",24,0.000970158608526491,0.0030524517054539,-0.00111213448840092
"504...504","week",25,0.000323510644244442,0.00102188429637534,-0.000374863007886455
"505...505","week",26,-0.000323138328428027,0.00037503905974865,-0.0010213157166047
"506...506","week",27,-0.000969788573334389,0.00111231006028164,-0.00305188720695041
"507...507","week",28,-0.00161644036392471,0.00185210274292477,-0.0050849834707742
"508...508","week",29,-0.00226309395307693,0.00259225814922692,-0.00711844605538079
"509...509","week",30,-0.00290974956465779,0.00333253557119819,-0.00915203470051377
"510...510","week",31,-0.00355640740657644,0.004072869587445,-0.0111856844005979
"511...511","week",32,-0.00420306769716425,0.00481323503573284,-0.0132193704300613
"512...512","week",33,-0.00484973069112633,0.00555362004566145,-0.0152530814279141
"513...513","week",34,-0.00549639669001378,0.00629401825118672,-0.0172868116312143
"514...514","week",35,-0.00614306602589323,0.00703442597965955,-0.019320558031446
"515...515","week",36,-0.00678973901484986,0.00777484098684339,-0.0213543190165431
"516...516","week",37,-0.00743641588699331,0.00851526179290353,-0.0233880935668901
"517...517","week",38,-0.00808309670879357,0.00925568739076121,-0.0254218808083484
"518...518","week",39,-0.00872978131895925,0.00999611721731065,-0.0274556798552292
"519...519","week",40,-0.0093764692987064,0.0107365512073397,-0.0294894898047525
"520...520","week",41,-0.010023159990732,0.0114769897438506,-0.0315233097253146
"521...521","week",42,-0.0106698525698439,0.0122174334540531,-0.0335571385937409
"522...522","week",43,-0.0113165461548174,0.0129578829656822,-0.0355909752753171
"523...523","week",44,-0.0119632399391796,0.0136983387732222,-0.0376248186515814
"524...524","week",45,-0.0126099333115539,0.0144388012381624,-0.0396586678612701
"525...525","week",46,-0.0132566259360077,0.0151792706005272,-0.0416925224725426
"526...526","week",47,-0.0139033177697595,0.0159197468773552,-0.0437263824168742
"527...527","week",48,-0.0145500090078099,0.0166602296863749,-0.0457602477019946
"528...528","week",49,-0.0151966999580794,0.017400718203272,-0.0477941181194308
"529...529","week",2,0.0151959416538939,0.0477930781789608,-0.0174011948711729
"530...530","week",3,0.0145493366046254,0.0457593211732521,-0.0166606479640013
"531...531","week",4,0.0139027312711516,0.0437255692433336,-0.0159201067010304
"532...532","week",5,0.0132561252490593,0.04169182242378,-0.0151795719256614
"533...533","week",6,0.0126095180579448,0.0396580803420862,-0.0144390442261967
"534...534","week",7,0.0119629092131035,0.037624342475131,-0.0136985240489241
"535...535","week",8,0.0113162982753442,0.0355906084391077,-0.0129580118884194
"536...536","week",9,0.0106696848771456,0.033556878098808,-0.0122175083445169
"537...537","week",10,0.0100230687288647,0.0315231514731414,-0.0114770140154121
"538...538","week",11,0.00937644961297314,0.0294894285940995,-0.0107365293681533
"539...539","week",12,0.00872982737586705,0.0274557094842041,-0.00999605473247
"540...540","week",13,0.00808320192515756,0.0254219942690967,-0.00925559041878155
"541...541","week",14,0.00743657323608432,0.0233882833048276,-0.008515136832659
"542...542","week",15,0.00678994136527171,0.0213545772161569,-0.00777469448561348
"543...543","week",16,0.0061433064653415,0.0193208768882059,-0.00703426395752288
"544...544","week",17,0.0054966687915647,0.0172871835743077,-0.0062938459911783
"545...545","week",18,0.0048500286926768,0.0152534992699533,-0.0055534418845997
"546...546","week",19,0.00420338658201749,0.0132198274349303,-0.00481305427089528
"547...547","week",20,0.00355674289107141,0.0111861742758552,-0.0040726884937124
"548...548","week",21,0.00291009801338744,0.00915255153292218,-0.0033323555061473
"549...549","week",22,0.00226345225077364,0.00711898421442044,-0.00259207971287317
"550...550","week",23,0.00161680577419077,0.0050855375022006,-0.00185192595381907
"551...551","week",24,0.000970158608526491,0.0030524517054539,-0.00111213448840092
"552...552","week",25,0.000323510644244442,0.00102188429637534,-0.000374863007886455
"553...553","week",26,-0.000323138328428027,0.00037503905974865,-0.0010213157166047
"554...554","week",27,-0.000969788573334389,0.00111231006028164,-0.00305188720695041
"555...555","week",28,-0.00161644036392471,0.00185210274292477,-0.0050849834707742
"556...556","week",29,-0.00226309395307693,0.00259225814922692,-0.00711844605538079
