"","variable","x_original","fit","upper","lower"
"378...378","week",43,-0.00605687985331198,0.0381045422298301,-0.0502183019364541
"379...379","week",44,-0.017063158102605,0.0305060764966055,-0.0646323927018154
"380...380","week",45,-0.0296579846438365,0.0218009934555281,-0.0811169627432011
"381...381","week",46,-0.0436523563178783,0.012504267330488,-0.0998089799662446
"382...382","week",47,-0.0587282405238808,0.00322705472392124,-0.120683535771683
"383...383","week",48,-0.0744890725123454,-0.00555001540066692,-0.143428129624024
"384...384","week",49,-0.0905489984590492,-0.0136085060000332,-0.167489490918065
"385...385","week",2,-0.00663368073611363,0.0886430176212518,-0.101910379093479
"386...386","week",3,-0.00392984920582565,0.0809734804484996,-0.0888331788601509
"387...387","week",4,-0.00140877406498489,0.0739580429264662,-0.0767755910564359
"388...388","week",5,0.000714722788994711,0.0675201517477168,-0.0660907061697274
"389...389","week",6,0.00225678541206197,0.0614437536766689,-0.056930182852545
"390...390","week",7,0.00312632197650524,0.0554769727897941,-0.0492243288367836
"391...391","week",8,0.00335195912855767,0.0495008691783827,-0.0427969509212674
"392...392","week",9,0.00307423252539505,0.0436597658451752,-0.0375113007943851
"393...393","week",10,0.00250894515683031,0.0383566103317472,-0.0333387200180866
"394...394","week",11,0.00189280070109208,0.0340877059584075,-0.0303021045562233
"395...395","week",12,0.0014255049232159,0.031186916226805,-0.0283359063803732
"396...396","week",13,0.00122267151879365,0.0296477748088609,-0.0272024317712736
"397...397","week",14,0.00129093843815856,0.0291668789516285,-0.0265850020753114
"398...398","week",15,0.00153129597831764,0.0293317898393291,-0.0262691978826938
"399...399","week",16,0.00176993132862126,0.0297560897343527,-0.0262162270771101
"400...400","week",17,0.00180939666395719,0.0301042375439219,-0.0264854442160076
"401...401","week",18,0.00148806665331334,0.0300899197827863,-0.0271137864761596
"402...402","week",19,0.000733757461045799,0.0295198695729609,-0.0280523546508693
"403...403","week",20,-0.000401491425416315,0.0283688146381186,-0.0291717974889513
"404...404","week",21,-0.00173436833214645,0.0268193259047672,-0.0302880625690601
"405...405","week",22,-0.0029737126369218,0.0252191840634584,-0.031166609337302
"406...406","week",23,-0.00377032263175658,0.0239679017752123,-0.0315085470387255
"407...407","week",24,-0.00378310015949817,0.0233956031987535,-0.0309618035177499
"408...408","week",25,-0.00274773232000998,0.0237001990783438,-0.0291956637183637
"409...409","week",26,-0.0005334128103633,0.0249566659752664,-0.026023491595993
"410...410","week",27,0.00282437992912599,0.0271565991664537,-0.0215078393082017
"411...411","week",28,0.00712186834647528,0.0302272290305667,-0.0159834923376162
"412...412","week",29,0.0120158957600451,0.0340119894180678,-0.00998019789797752
"413...413","week",30,0.0170773063387502,0.0382421931018073,-0.00408758042430687
"414...414","week",31,0.0218571593291609,0.0425601319518423,0.00115418670647949
"415...415","week",32,0.0259516416122216,0.0466188847402153,0.00528439848422784
"416...416","week",33,0.0290522215188118,0.0501890017465669,0.00791544129105669
"417...417","week",34,0.0309712791216886,0.0531660324615514,0.00877652578182581
"418...418","week",35,0.0316392953390694,0.0554749167007194,0.00780367397741943
"419...419","week",36,0.03107633744675,0.0569908965978113,0.00516177829568863
"420...420","week",37,0.0293465128001638,0.0575620245761149,0.00113100102421258
"421...421","week",38,0.0265079110121319,0.0570838027470255,-0.00406798072276179
"422...422","week",39,0.0225714271992932,0.0555336438339717,-0.0103907894353853
"423...423","week",40,0.0174795417544714,0.0529281340006828,-0.01796905049174
"424...424","week",41,0.0111111378409217,0.0492379710063321,-0.0270156953244888
"425...425","week",42,0.0033118887320172,0.0443443351534224,-0.037720557689388
"426...426","week",43,-0.00605687985331198,0.0381045422298301,-0.0502183019364541
"427...427","week",44,-0.017063158102605,0.0305060764966055,-0.0646323927018154
"428...428","week",45,-0.0296579846438365,0.0218009934555281,-0.0811169627432011
"429...429","week",46,-0.0436523563178783,0.012504267330488,-0.0998089799662446
"430...430","week",47,-0.0587282405238808,0.00322705472392124,-0.120683535771683
"431...431","week",48,-0.0744890725123454,-0.00555001540066692,-0.143428129624024
"432...432","week",49,-0.0905489984590492,-0.0136085060000332,-0.167489490918065
"433...433","week",2,-0.00663368073611363,0.0886430176212518,-0.101910379093479
"434...434","week",3,-0.00392984920582565,0.0809734804484996,-0.0888331788601509
"435...435","week",4,-0.00140877406498489,0.0739580429264662,-0.0767755910564359
"436...436","week",5,0.000714722788994711,0.0675201517477168,-0.0660907061697274
"437...437","week",6,0.00225678541206197,0.0614437536766689,-0.056930182852545
"438...438","week",7,0.00312632197650524,0.0554769727897941,-0.0492243288367836
"439...439","week",8,0.00335195912855767,0.0495008691783827,-0.0427969509212674
"440...440","week",9,0.00307423252539505,0.0436597658451752,-0.0375113007943851
"441...441","week",10,0.00250894515683031,0.0383566103317472,-0.0333387200180866
"442...442","week",11,0.00189280070109208,0.0340877059584075,-0.0303021045562233
"443...443","week",12,0.0014255049232159,0.031186916226805,-0.0283359063803732
"444...444","week",13,0.00122267151879365,0.0296477748088609,-0.0272024317712736
"445...445","week",14,0.00129093843815856,0.0291668789516285,-0.0265850020753114
"446...446","week",15,0.00153129597831764,0.0293317898393291,-0.0262691978826938
"447...447","week",16,0.00176993132862126,0.0297560897343527,-0.0262162270771101
"448...448","week",17,0.00180939666395719,0.0301042375439219,-0.0264854442160076
"449...449","week",18,0.00148806665331334,0.0300899197827863,-0.0271137864761596
"450...450","week",19,0.000733757461045799,0.0295198695729609,-0.0280523546508693
"451...451","week",20,-0.000401491425416315,0.0283688146381186,-0.0291717974889513
"452...452","week",21,-0.00173436833214645,0.0268193259047672,-0.0302880625690601
"453...453","week",22,-0.0029737126369218,0.0252191840634584,-0.031166609337302
"454...454","week",23,-0.00377032263175658,0.0239679017752123,-0.0315085470387255
"455...455","week",24,-0.00378310015949817,0.0233956031987535,-0.0309618035177499
"456...456","week",25,-0.00274773232000998,0.0237001990783438,-0.0291956637183637
"457...457","week",26,-0.0005334128103633,0.0249566659752664,-0.026023491595993
"458...458","week",27,0.00282437992912599,0.0271565991664537,-0.0215078393082017
"459...459","week",28,0.00712186834647528,0.0302272290305667,-0.0159834923376162
"460...460","week",29,0.0120158957600451,0.0340119894180678,-0.00998019789797752
"461...461","week",30,0.0170773063387502,0.0382421931018073,-0.00408758042430687
"462...462","week",31,0.0218571593291609,0.0425601319518423,0.00115418670647949
"463...463","week",32,0.0259516416122216,0.0466188847402153,0.00528439848422784
"464...464","week",33,0.0290522215188118,0.0501890017465669,0.00791544129105669
"465...465","week",34,0.0309712791216886,0.0531660324615514,0.00877652578182581
"466...466","week",35,0.0316392953390694,0.0554749167007194,0.00780367397741943
"467...467","week",36,0.03107633744675,0.0569908965978113,0.00516177829568863
"468...468","week",37,0.0293465128001638,0.0575620245761149,0.00113100102421258
"469...469","week",38,0.0265079110121319,0.0570838027470255,-0.00406798072276179
"470...470","week",39,0.0225714271992932,0.0555336438339717,-0.0103907894353853
"471...471","week",40,0.0174795417544714,0.0529281340006828,-0.01796905049174
"472...472","week",41,0.0111111378409217,0.0492379710063321,-0.0270156953244888
"473...473","week",42,0.0033118887320172,0.0443443351534224,-0.037720557689388
"474...474","week",43,-0.00605687985331198,0.0381045422298301,-0.0502183019364541
"475...475","week",44,-0.017063158102605,0.0305060764966055,-0.0646323927018154
"476...476","week",45,-0.0296579846438365,0.0218009934555281,-0.0811169627432011
"477...477","week",46,-0.0436523563178783,0.012504267330488,-0.0998089799662446
"478...478","week",47,-0.0587282405238808,0.00322705472392124,-0.120683535771683
"479...479","week",48,-0.0744890725123454,-0.00555001540066692,-0.143428129624024
"480...480","week",49,-0.0905489984590492,-0.0136085060000332,-0.167489490918065
"481...481","week",2,-0.00663368073611363,0.0886430176212518,-0.101910379093479
"482...482","week",3,-0.00392984920582565,0.0809734804484996,-0.0888331788601509
"483...483","week",4,-0.00140877406498489,0.0739580429264662,-0.0767755910564359
"484...484","week",5,0.000714722788994711,0.0675201517477168,-0.0660907061697274
"485...485","week",6,0.00225678541206197,0.0614437536766689,-0.056930182852545
"486...486","week",7,0.00312632197650524,0.0554769727897941,-0.0492243288367836
"487...487","week",8,0.00335195912855767,0.0495008691783827,-0.0427969509212674
"488...488","week",9,0.00307423252539505,0.0436597658451752,-0.0375113007943851
"489...489","week",10,0.00250894515683031,0.0383566103317472,-0.0333387200180866
"490...490","week",11,0.00189280070109208,0.0340877059584075,-0.0303021045562233
"491...491","week",12,0.0014255049232159,0.031186916226805,-0.0283359063803732
"492...492","week",13,0.00122267151879365,0.0296477748088609,-0.0272024317712736
"493...493","week",14,0.00129093843815856,0.0291668789516285,-0.0265850020753114
"494...494","week",15,0.00153129597831764,0.0293317898393291,-0.0262691978826938
"495...495","week",16,0.00176993132862126,0.0297560897343527,-0.0262162270771101
"496...496","week",17,0.00180939666395719,0.0301042375439219,-0.0264854442160076
"497...497","week",18,0.00148806665331334,0.0300899197827863,-0.0271137864761596
"498...498","week",19,0.000733757461045799,0.0295198695729609,-0.0280523546508693
"499...499","week",20,-0.000401491425416315,0.0283688146381186,-0.0291717974889513
"500...500","week",21,-0.00173436833214645,0.0268193259047672,-0.0302880625690601
"501...501","week",22,-0.0029737126369218,0.0252191840634584,-0.031166609337302
"502...502","week",23,-0.00377032263175658,0.0239679017752123,-0.0315085470387255
"503...503","week",24,-0.00378310015949817,0.0233956031987535,-0.0309618035177499
"504...504","week",25,-0.00274773232000998,0.0237001990783438,-0.0291956637183637
"505...505","week",26,-0.0005334128103633,0.0249566659752664,-0.026023491595993
"506...506","week",27,0.00282437992912599,0.0271565991664537,-0.0215078393082017
"507...507","week",28,0.00712186834647528,0.0302272290305667,-0.0159834923376162
"508...508","week",29,0.0120158957600451,0.0340119894180678,-0.00998019789797752
"509...509","week",30,0.0170773063387502,0.0382421931018073,-0.00408758042430687
"510...510","week",31,0.0218571593291609,0.0425601319518423,0.00115418670647949
"511...511","week",32,0.0259516416122216,0.0466188847402153,0.00528439848422784
"512...512","week",33,0.0290522215188118,0.0501890017465669,0.00791544129105669
"513...513","week",34,0.0309712791216886,0.0531660324615514,0.00877652578182581
"514...514","week",35,0.0316392953390694,0.0554749167007194,0.00780367397741943
"515...515","week",36,0.03107633744675,0.0569908965978113,0.00516177829568863
"516...516","week",37,0.0293465128001638,0.0575620245761149,0.00113100102421258
"517...517","week",38,0.0265079110121319,0.0570838027470255,-0.00406798072276179
"518...518","week",39,0.0225714271992932,0.0555336438339717,-0.0103907894353853
"519...519","week",40,0.0174795417544714,0.0529281340006828,-0.01796905049174
"520...520","week",41,0.0111111378409217,0.0492379710063321,-0.0270156953244888
"521...521","week",42,0.0033118887320172,0.0443443351534224,-0.037720557689388
"522...522","week",43,-0.00605687985331198,0.0381045422298301,-0.0502183019364541
"523...523","week",44,-0.017063158102605,0.0305060764966055,-0.0646323927018154
"524...524","week",45,-0.0296579846438365,0.0218009934555281,-0.0811169627432011
"525...525","week",46,-0.0436523563178783,0.012504267330488,-0.0998089799662446
"526...526","week",47,-0.0587282405238808,0.00322705472392124,-0.120683535771683
"527...527","week",48,-0.0744890725123454,-0.00555001540066692,-0.143428129624024
"528...528","week",49,-0.0905489984590492,-0.0136085060000332,-0.167489490918065
"529...529","week",2,-0.00663368073611363,0.0886430176212518,-0.101910379093479
"530...530","week",3,-0.00392984920582565,0.0809734804484996,-0.0888331788601509
"531...531","week",4,-0.00140877406498489,0.0739580429264662,-0.0767755910564359
"532...532","week",5,0.000714722788994711,0.0675201517477168,-0.0660907061697274
"533...533","week",6,0.00225678541206197,0.0614437536766689,-0.056930182852545
"534...534","week",7,0.00312632197650524,0.0554769727897941,-0.0492243288367836
"535...535","week",8,0.00335195912855767,0.0495008691783827,-0.0427969509212674
"536...536","week",9,0.00307423252539505,0.0436597658451752,-0.0375113007943851
"537...537","week",10,0.00250894515683031,0.0383566103317472,-0.0333387200180866
"538...538","week",11,0.00189280070109208,0.0340877059584075,-0.0303021045562233
"539...539","week",12,0.0014255049232159,0.031186916226805,-0.0283359063803732
"540...540","week",13,0.00122267151879365,0.0296477748088609,-0.0272024317712736
"541...541","week",14,0.00129093843815856,0.0291668789516285,-0.0265850020753114
"542...542","week",15,0.00153129597831764,0.0293317898393291,-0.0262691978826938
"543...543","week",16,0.00176993132862126,0.0297560897343527,-0.0262162270771101
"544...544","week",17,0.00180939666395719,0.0301042375439219,-0.0264854442160076
"545...545","week",18,0.00148806665331334,0.0300899197827863,-0.0271137864761596
"546...546","week",19,0.000733757461045799,0.0295198695729609,-0.0280523546508693
"547...547","week",20,-0.000401491425416315,0.0283688146381186,-0.0291717974889513
"548...548","week",21,-0.00173436833214645,0.0268193259047672,-0.0302880625690601
"549...549","week",22,-0.0029737126369218,0.0252191840634584,-0.031166609337302
"550...550","week",23,-0.00377032263175658,0.0239679017752123,-0.0315085470387255
"551...551","week",24,-0.00378310015949817,0.0233956031987535,-0.0309618035177499
"552...552","week",25,-0.00274773232000998,0.0237001990783438,-0.0291956637183637
"553...553","week",26,-0.0005334128103633,0.0249566659752664,-0.026023491595993
"554...554","week",27,0.00282437992912599,0.0271565991664537,-0.0215078393082017
"555...555","week",28,0.00712186834647528,0.0302272290305667,-0.0159834923376162
"556...556","week",29,0.0120158957600451,0.0340119894180678,-0.00998019789797752
"557...557","week",30,0.0170773063387502,0.0382421931018073,-0.00408758042430687
"558...558","week",31,0.0218571593291609,0.0425601319518423,0.00115418670647949
"559...559","week",32,0.0259516416122216,0.0466188847402153,0.00528439848422784
"560...560","week",33,0.0290522215188118,0.0501890017465669,0.00791544129105669
"561...561","week",34,0.0309712791216886,0.0531660324615514,0.00877652578182581
